"nom_estab"	"nom_vial"	"per_ocu"	"lat"	"lon"
"CENTRO DE SALUD URBANO DE AGUA DULCE"	"BARBERÁN Y COLLAR"	"51 a 100 person"	"18.143828"	"-94.140727"
"CLÍNICA HOSPITAL Y SERVICIOS SAN JUAN BOSCO  S.A. DE C.V."	"2 DE ENERO"	"11 a 30 persona"	"20.542556"	"-97.455568"
"CLÍNICA DE SALUD HIDALGOTITLAN"	"10 DE ABRIL"	"0 a 5 personas"	"17.768666"	"-94.651083"
"CLÍNICA CONTINENTAL"	"JUAN DE LA BARRERA"	"6 a 10 personas"	"19.57392"	"-96.928217"
"CENTRO DE SALUD RURAL CUICHAPA"	"CARRANZA"	"11 a 30 persona"	"17.941354"	"-94.276287"
"CENTRO DE SALUD URBANO MIGUEL ALEMÁN"	"PRESIDENTE MIGUEL ALEMÁN"	"31 a 50 persona"	"19.547069"	"-96.916364"
"CENTRO DE SALUD ADOLF LOPEZ MATEOS"	"HELIODORO CHARIS"	"11 a 30 persona"	"18.122348"	"-94.434572"
"CLÍNICA ISSSTE PEROTE"	"GENERAL MANUEL RINCÓN"	"6 a 10 personas"	"19.566315"	"-97.246961"
"CENTRO DE SALUD"	"5 DE FEBRERO"	"0 a 5 personas"	"19.564535"	"-96.699013"
"CLÍNICA HOSPITAL IMSS"	"ALEJANDRO VON HUMBOLDT NORTE"	"31 a 50 persona"	"19.568887"	"-97.23817"
"CONSULTORIO CLÍNICO"	"DE LAS AMÉRICAS"	"0 a 5 personas"	"19.167585"	"-96.122292"
"CENTRO DE SALUD RURAL LOS TIGRES"	"ADOLFO LÓPEZ MATEOS"	"0 a 5 personas"	"17.890706"	"-95.350447"
"CONSULTA MÉDICA SIN NOMBRE"	"CUITLÁHUAC"	"0 a 5 personas"	"19.48567"	"-97.265115"
"CENTRO DE SALUD RURAL DISPERSO EL PITAL"	"MANUEL ÁVILA CAMACHO"	"0 a 5 personas"	"20.15663"	"-96.897808"
"CONSULTORIO DE MEDICINA GENERAL"	"LIBERTAD"	"0 a 5 personas"	"18.445552"	"-96.358573"
"CLÍNICA Y MATERNIDAD SAN FELIPE"	"IGNACIO ALLENDE"	"0 a 5 personas"	"18.451361"	"-96.356937"
"CLÍNICA MEDICA FAMILIAR ISSSTE"	"LAGUNA DEL ROSARIO"	"101 a 250 perso"	"19.169591"	"-96.162215"
"CLÍNICA DEL IMSS UNIDAD DE MEDICINA FAMILIAR 41"	"ZAMORA"	"6 a 10 personas"	"18.176536"	"-96.034839"
"CENTRO DE SALUD ACATLAN"	"REVOLUCIÓN"	"0 a 5 personas"	"19.695093"	"-96.844704"
"CONSULTORIO ANVAR DIANOSTI"	"27 DE SEPTIEMBRE"	"0 a 5 personas"	"19.636896"	"-97.099695"
"CONSULTORIO AUXILIAR IMSS TLACOTALPAN"	"J ENRÍQUEZ"	"0 a 5 personas"	"18.61298"	"-95.662947"
"CASA DE SALUD IMSS OPORTUNIDADES BARRIO TERCERO"	"FERNANDO LÓPEZ ARIAS"	"11 a 30 persona"	"17.933409"	"-94.673101"
"CENTRO DE SALUD TEPATLAXCO"	"MIGUEL HIDALGO"	"6 a 10 personas"	"19.06955"	"-96.845009"
"CONSULTORIO"	"CARLOS A. CARRILLO"	"0 a 5 personas"	"19.542492"	"-96.9226"
"CENTRO DE SALUD GRANJAS RÍO MEDIO"	"TEXCATEPETL"	"31 a 50 persona"	"19.210364"	"-96.209231"
"CENTRO DE ATENCIÓN INTEGRAL A LA MUJER Y SUS HIJOS"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"18.146386"	"-94.442823"
"CLÍNICA DEL IMSS OPORTUNIDADES"	"FELIPE MARTÍNEZ"	"0 a 5 personas"	"20.640611"	"-97.250368"
"CONSULTORIO DE MÉDICO CIRUJANO MÉDICO ARTURO ZARAGOZA"	"INSURGENTES"	"0 a 5 personas"	"19.355095"	"-96.564971"
"CENTRO DE SALUD COLONIA DIAZ ORDAZ"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"18.014599"	"-94.554494"
"CASA HOGAR LA LUNA"	"SEGURO SOCIAL"	"6 a 10 personas"	"20.552149"	"-97.432319"
"CENTRO DE SEGURIDAD SOCIAL XALAPA"	"MIGUEL BARRAGÁN"	"31 a 50 persona"	"19.522953"	"-96.922003"
"CENTRO MÉDICO SIN NOMBRE"	"IGNACIO ZARAGOZA"	"0 a 5 personas"	"18.143249"	"-94.432194"
"CENTRO DE SALUD LAS TINAS"	"MELCHOR OCAMPO"	"0 a 5 personas"	"17.973044"	"-94.708856"
"CENTRO DE SALUD CHACALTIANGUIS"	"REFORMA"	"6 a 10 personas"	"18.306304"	"-95.839263"
"CASA DE SALUD RURAL"	"BENITO JUÁREZ"	"0 a 5 personas"	"18.461179"	"-95.232373"
"CENTRO DE SALUD COMOAPAN"	"HERMENEGILDO GALEANA"	"6 a 10 personas"	"18.408307"	"-95.172246"
"CENTRO DE SALUD TRES ZAPOTES"	"ELADIO DGUEZ CONTRERAS"	"0 a 5 personas"	"18.469389"	"-95.434714"
"CENTRO DE SALUD LUIS ECHEVERRIA"	"COAHUILA"	"11 a 30 persona"	"19.128481"	"-96.112747"
"ALBERGUE PARA FAMILIARES DE PERSONAS HOSPITALIZADAS Y MUJERES MALTRATADAS"	"BERLÍN"	"0 a 5 personas"	"17.980929"	"-94.574947"
"CLÍNICA SAN FERNANO"	"INDEPENDENCIA"	"0 a 5 personas"	"19.102244"	"-96.106379"
"CONSULTORIO DEL DOCTOR TEJEDA"	"LIBERTAD"	"0 a 5 personas"	"18.595472"	"-95.44402"
"CLÍNICA CUEVAS"	"RAÚL SANDOVAL NORTE"	"0 a 5 personas"	"18.028052"	"-95.529522"
"CLÍNICA PRIVADA"	"16 DE SEPTIEMBRE"	"6 a 10 personas"	"20.44564"	"-97.321679"
"CENTRO DE SALUD NUEVA OBRERA"	"PLAN DE SAN LUIS"	"11 a 30 persona"	"18.123483"	"-94.449767"
"CENTRO DE SALUD"	"FRANCISCO JAVIER MINA"	"0 a 5 personas"	"18.232242"	"-95.950257"
"CENTRO DE ATENCIÓN MÉDICA PARA PACIENTES CON DIABETES"	"ANTONIO MUÑOZ"	"0 a 5 personas"	"19.547152"	"-96.937889"
"CLÍNICA DEL DR JACOBO"	"CENTENARIO"	"6 a 10 personas"	"17.988434"	"-94.544461"
"CONSULTAS MÉDICAS"	"MIGUEL HIDALGO"	"0 a 5 personas"	"18.628176"	"-95.517411"
"CENTRO DE SALUD DOCTOR AGUSTÍN HERNÁNDEZ MEJÍA"	"PRIMERO DE MAYO"	"31 a 50 persona"	"18.131579"	"-94.425303"
"CLÍNICA 40 IMSS"	"IGNACIO ALLENDE"	"6 a 10 personas"	"18.277238"	"-95.998517"
"BENEFICIENCIA MEDICA LAS AMERICAS"	"JOSÉ MANCISIDOR"	"0 a 5 personas"	"19.513518"	"-96.921294"
"CONSULTORIO DE FARMACIA DE GENERICOS"	"4 PONIENTE"	"0 a 5 personas"	"19.151978"	"-96.965047"
"CENTRO DE SALUD PLAN DE AYALA"	"FRANCISCO VILLA"	"31 a 50 persona"	"20.550039"	"-97.472242"
"CENTRO DE SALUD DOCTOR JOSE A MARABOTO"	"SANTIAGO BONILLA"	"51 a 100 person"	"19.54649"	"-96.930786"
"CONSULTORIO"	"DOCTOR JUAN MARTÍNEZ"	"0 a 5 personas"	"19.37054"	"-96.378553"
"CLÍNICA DEL DOLOR"	"MIGUEL ÁNGEL DE QUEVEDO"	"0 a 5 personas"	"18.152227"	"-94.419232"
"CENTRO DE SALUD"	"EJIDO JOSÉ AZUETA"	"0 a 5 personas"	"18.08954"	"-95.776154"
"CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE"	"VENUSTIANO CARRANZA"	"0 a 5 personas"	"19.563575"	"-96.699317"
"CONSULTORIO DE GINECOLOGIA-OBSTETRICA"	"IGNACIO DE LA LLAVE"	"0 a 5 personas"	"18.771141"	"-95.761703"
"CENTRO MÉDICO SAYULA"	"GENERAL MIGUEL ALEMÁN"	"11 a 30 persona"	"19.172616"	"-96.133113"
"CONSULTORIO DE MEDICINA EN GENERAL SIN NOMBRE"	"6 NORTE"	"0 a 5 personas"	"19.152889"	"-96.967064"
"CLÍNICA VILLA ALDAMA"	"5 DE MAYO"	"11 a 30 persona"	"19.643785"	"-97.218599"
"CENTRO DE SALUD TUZAMAPAN"	"GOROZPE"	"0 a 5 personas"	"19.402896"	"-96.863032"
"CLÍNICA DEL IMSS"	"EMILIANO ZAPATA"	"0 a 5 personas"	"17.809463"	"-95.015226"
"CONSULTORIO DENTAL"	"PRIMERO DE MAYO"	"0 a 5 personas"	"19.186562"	"-96.126994"
"CLÍNICA CISNEROS"	"CONSTITUYENTES"	"6 a 10 personas"	"19.192178"	"-96.151369"
"CLÍNICA SANTA CECILIA"	"JOSÉ MARÍA MORELOS"	"0 a 5 personas"	"19.559952"	"-97.244296"
"CONSULTORIO DE MEDICINA FAMILIAR"	"AHUEHUETE"	"0 a 5 personas"	"19.153139"	"-96.141254"
"CENTRO MÉDICO LATINOAMERICANO DR. JOSE LUIS GONZALEZ LINARES"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"19.194529"	"-96.130066"
"CENTRO DE SALUD SAYULA DE ALEMÁN"	"GELACIA C GÓMEZ"	"11 a 30 persona"	"17.880166"	"-94.95899"
"CENTRO DE SALUD"	"ÁLVARO OBREGÓN"	"51 a 100 person"	"20.95089"	"-97.400543"
"CENTRO DE SALUD"	"JAVIER GÓMEZ"	"11 a 30 persona"	"17.999484"	"-94.663681"
"CLÍNICA LOS ÁNGELES"	"BENITO JUÁREZ"	"0 a 5 personas"	"17.986172"	"-94.544236"
"CLÍNICA ZENTENO"	"FRANCISCO SARABIA"	"6 a 10 personas"	"17.988363"	"-94.536977"
"CLÍNICA DEL IMSS OPORTUNIDADES ARROYO HONDO"	"ZARAGOZA"	"0 a 5 personas"	"20.02278"	"-96.87472"
"CENTRO DE SALUD GABINO BARREDA"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"18.178481"	"-96.09387"
"CENTRO DE SALUD RURAL URSULO GALVAN"	"LIBERTAD"	"0 a 5 personas"	"19.401352"	"-96.358158"
"CENTRO DE SALUD LAS BAJADAS"	"JOSÉ MARÍA MORELOS"	"11 a 30 persona"	"19.157897"	"-96.178387"
"CLÍNICA DEL ISSSTE"	"EMILIO CARRANZA"	"6 a 10 personas"	"19.924163"	"-96.85762"
"CONSULTORIO DE MEDICINA GENERAL"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"18.446543"	"-96.357034"
"CENTRO DE SALUD CAZONES DE HERRERA"	"NINGUNO"	"11 a 30 persona"	"20.701621"	"-97.313363"
"CONSTRUCCIÓN Y MANTENIMIENTO SIN NOMBRE"	"DIEGO DE ORDAZ"	"0 a 5 personas"	"19.171493"	"-96.128617"
"CENTRO ALPHABIOTICO"	"GENERAL ANAYA"	"0 a 5 personas"	"18.141866"	"-94.419501"
"CENTRO DE NUTRICIÓN ORTOMOLECULAR Y TERAPIAS ALTERNATIVAS"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"20.53222"	"-97.466734"
"CENTRO DE ATENCIÓN A LA NIÑEZ EN RIESGO CANERI (VAM)"	"20 DE MAYO"	"11 a 30 persona"	"19.56665"	"-96.939347"
"CENTRO DE SALUD"	"HERNÁN CORTÉS"	"11 a 30 persona"	"20.714421"	"-97.531149"
"CLÍNICA SATELITE MINATITLAN PEMEX"	"18 DE OCTUBRE"	"51 a 100 person"	"17.99025"	"-94.560358"
"CONSULTORIO BEAUTY MEDIC"	"DIVISIÓN DEL NORTE"	"0 a 5 personas"	"18.138534"	"-94.462218"
"CONSULTORIO DE NEUROCIRUGÍA"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"20.543127"	"-97.452297"
"CONSULTORIO"	"JUAN ESCUTIA"	"0 a 5 personas"	"18.139598"	"-94.439915"
"SANATORIO SAN PABLO"	"BENITO JUÁREZ"	"0 a 5 personas"	"18.238011"	"-96.133564"
"CONSULTORIO MÉDICO"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"17.902224"	"-94.095545"
"CONSULTORIO MÉDICO SIN NOMBRE"	"OSCAR TORRES PANCARDO"	"0 a 5 personas"	"20.547421"	"-97.427267"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"IGNACIO DE LLAVE"	"0 a 5 personas"	"17.96513"	"-94.718049"
"CONSULTORIO MÉDICO FARMACIAS SEMILARES FUNDACIÓN BEST"	"NINGUNO"	"0 a 5 personas"	"18.139156"	"-94.490984"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"HERIBERTO KEHOE VICENT"	"0 a 5 personas"	"20.527288"	"-97.462187"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"CASIOPEA"	"0 a 5 personas"	"19.148637"	"-96.167631"
"CONSULTORIO MÉDICO"	"AQUILES SERDÁN"	"0 a 5 personas"	"20.447607"	"-97.323872"
"CONSULTORIO MÉDICO EMERBRAC"	"GRACIANO SÁNCHEZ"	"0 a 5 personas"	"19.130056"	"-96.125503"
"CONSULTORIO MÉDICO NATURISTA"	"10 DE MAYO"	"0 a 5 personas"	"18.592501"	"-95.438292"
"CONSULTORIO MÉDICO"	"FRANCISCO PORTILLA"	"0 a 5 personas"	"19.640161"	"-97.097813"
"CONSULTORIO MÉDICO SIN NOMBRE"	"PRESIDENTE MIGUEL ALEMÁN"	"0 a 5 personas"	"19.551091"	"-96.912549"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"RICARDO FLORES MAGÓN"	"0 a 5 personas"	"18.026959"	"-95.524187"
"UNIDAD MÉDICA FAMILIAR INMECAFE ISSSTE"	"TUXTLA GUTIÉRREZ"	"11 a 30 persona"	"19.52874"	"-96.897047"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"RÍO JAMAPA"	"0 a 5 personas"	"19.140791"	"-96.971436"
"HOSPITAL ARCANGELES"	"ENRIQUE HERNÁNDEZ CASTILLO"	"11 a 30 persona"	"19.560132"	"-96.915693"
"HOSPITAL FAUSTO DAVILA SOLIS"	"DIEZ"	"31 a 50 persona"	"20.542985"	"-97.448123"
"CONSULTORIO MÉDICO SIN NOMBRE"	"XICOTÉNCATL"	"0 a 5 personas"	"19.193342"	"-96.127916"
"CONSULTORIO MÉDICO"	"LUCIO BLANCO"	"0 a 5 personas"	"19.548633"	"-96.932544"
"CONSULTORIO MÉDICO SIN NOMBRE"	"XICOTÉNCATL"	"0 a 5 personas"	"19.198831"	"-96.131918"
"CONSULTORIO MÉDICO DE MEDICINA EN GENERAL SIN NOMBRE"	"VICENTE GUERRERO"	"0 a 5 personas"	"19.504033"	"-96.614836"
"CONSULTORIO MÉDICO DR CASTELLANOS"	"HEROICO COLEGIO MILITAR"	"0 a 5 personas"	"17.997197"	"-94.543915"
"MÉDICO CIRUJANO MAYRA ELIZETH EHUAN ESTRELLA"	"RAFAEL MURILLO VIDAL"	"0 a 5 personas"	"19.567059"	"-97.241895"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ÁVILA CAMACHO"	"0 a 5 personas"	"20.190314"	"-96.867776"
"CONSULTORIO MÉDICO FAMILIAR SIN NOMBRE"	"2A DE IGNACIO ALDAMA"	"0 a 5 personas"	"19.452725"	"-96.957486"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ESTEBAN MORALES"	"0 a 5 personas"	"19.192418"	"-96.144274"
"CONSULTORIO MÉDICO SIN NOMBRE"	"EZEQUIEL ALATRISTE"	"0 a 5 personas"	"19.539468"	"-96.933779"
"CONSULTORIO MÉDICO SIN NOMBRE"	"SEBASTIÁN LERDO DE TEJADA"	"0 a 5 personas"	"17.984608"	"-94.545441"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MANUEL ÁVILA CAMACHO"	"0 a 5 personas"	"19.14386"	"-96.970195"
"DOCTOR CARLOS CESAR CASTILLO  ODONTOPEDIATRA"	"JESÚS REYES HEROLES"	"0 a 5 personas"	"19.541292"	"-96.930811"
"HOSPITAL NAVAL DE TUXPAN"	"INDEPENDENCIA"	"101 a 250 perso"	"20.94776"	"-97.393498"
"CONSULTORIO MÉDICO SIN NOMBRE"	"PRIMO VERDAD"	"0 a 5 personas"	"19.52735"	"-96.920669"
"CONSULTORIO MÉDICO DE NIÑOS Y ADULTOS"	"MARIANO MATAMOROS"	"0 a 5 personas"	"18.026287"	"-95.525925"
"HOSPITAL RURAL IMSS OPORTUNIDADES JALTIPAN"	"MORELOS"	"101 a 250 perso"	"17.959076"	"-94.704704"
"CONSULTORIO MÉDICO INTEGRAL"	"RÍO PÁNUCO"	"0 a 5 personas"	"19.209055"	"-96.192968"
"HOSPITAL DE LA COMUNIDAD DE NAOLINCO"	"VERACRUZ"	"101 a 250 perso"	"19.66183"	"-96.868566"
"CONSULTORIO MÉDICO SINTORTILLAS AMANO SI NOMBRE"	"MARIANO ABASOLO"	"0 a 5 personas"	"19.756466"	"-97.244944"
"CONSULTORIO MÉDICO SIN NOMBRE"	"CHOPIN"	"0 a 5 personas"	"19.53167"	"-96.892071"
"CONSULTORIO MÉDICO SIN NOMBRE"	"8 NORTE"	"0 a 5 personas"	"20.526103"	"-97.460484"
"CONSULTORIO MÉDICO SIN NOMBRE"	"BENITO JUÁREZ"	"0 a 5 personas"	"19.37252"	"-96.374707"
"CONSULTORIO MÉDICO GENERAL"	"DOCTOR RAFAEL ARTIGAS"	"0 a 5 personas"	"18.451649"	"-95.214948"
"CONSULTORIO MÉDICO FAMILIAR SIN NOMBRE"	"FRANCISCO SARABIA"	"0 a 5 personas"	"19.425063"	"-96.965025"
"CONSULTORIO MÉDICO"	"PASEO XALAPA"	"0 a 5 personas"	"19.563244"	"-96.915324"
"UNIDAD MÉDICA URBANA DEL PROGRAMA IMSS OPORTUNIDADES"	"LAS FLORES"	"6 a 10 personas"	"17.953044"	"-94.914434"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"GENERAL ABELARDO L RODRÍGUEZ"	"0 a 5 personas"	"19.840071"	"-96.694973"
"HOSPITAL DE LA COMUNIDAD TLAPACOYAN"	"SERDÁN"	"101 a 250 perso"	"19.963682"	"-97.219069"
"CONSULTORIO MÉDICO LA PLUS"	"ATENAS VERACRUZANA"	"0 a 5 personas"	"19.567335"	"-96.916486"
"CONSULTORIO MÉDICO SIN NOMBRE"	"LIMONARIAS"	"0 a 5 personas"	"19.177735"	"-96.16695"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MOCTEZUMA"	"0 a 5 personas"	"17.950162"	"-94.914078"
"CONSULTORIO MÉDICO SIN NOMBRE"	"RUÍZ CORTINES"	"0 a 5 personas"	"18.364515"	"-95.794891"
"CONSULTORIO MÉDICO SIN NOMBRE"	"DE ENRÍQUEZ"	"0 a 5 personas"	"19.45773"	"-96.959968"
"CONSULTORIO MÉDICO"	"JUAN DE GRIJALVA"	"0 a 5 personas"	"19.172354"	"-96.123925"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ABASOLO"	"0 a 5 personas"	"17.997565"	"-94.583566"
"UNIDAD MÉDICO FAMILIAR DE RINCONADA ISSSTE"	"NINGUNO"	"0 a 5 personas"	"19.361802"	"-96.573837"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ADOLFO RUÍZ CORTINES"	"0 a 5 personas"	"18.246957"	"-94.760604"
"CONSULTORIO MÉDICO SIN NOMBRE"	"INDEPENDENCIA"	"0 a 5 personas"	"18.443339"	"-96.35774"
"CONSULTORIO MÉDICO SIN NOMBRE"	"5 DE MAYO"	"0 a 5 personas"	"20.448128"	"-97.324187"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"VICENTE GUERRERO"	"0 a 5 personas"	"17.95003"	"-94.917807"
"CONSULTORIO MÉDICO SIN NOMBRE"	"FRANCISCO I. MADERO"	"0 a 5 personas"	"19.930234"	"-96.853126"
"CONSULTORIO MÉDICO GENERAL"	"MIGUEL HIDALGO NORTE"	"0 a 5 personas"	"21.281745"	"-97.447091"
"CONSULTORIO MÉDICO"	"EMILIANO ZAPATA"	"0 a 5 personas"	"19.145632"	"-96.121425"
"CONSULTORIO MÉDICO"	"PEDRO DE ALVARADO"	"0 a 5 personas"	"19.169737"	"-96.123111"
"CONSULTORIO MÉDICO PARTICULAR"	"BENITO JUÁREZ"	"0 a 5 personas"	"17.433494"	"-95.026252"
"CONSULTORIO MÉDICO"	"AQUILES SERDÁN"	"0 a 5 personas"	"20.447635"	"-97.321017"
"CONSULTORIO MÉDICO SIN NOMBRE"	"JUAN ALDAMA PONIENTE"	"0 a 5 personas"	"19.445861"	"-96.410159"
"IMSS OPORTUNIDADES UNIDAD MEDICA RURAL"	"CUAUHTEMOC"	"0 a 5 personas"	"20.255334"	"-97.25569"
"SERVICIOS DE SALUD DE VERACRUZ"	"RECREO"	"6 a 10 personas"	"20.949006"	"-97.40919"
"CONSULTORIO MÉDICO GENERAL"	"MIGUEL HIDALGO Y COSTILLA"	"0 a 5 personas"	"17.434019"	"-95.025033"
"CONSULTORIO MÉDICO SIN NOMBRE"	"FERROCARRILES"	"0 a 5 personas"	"19.035664"	"-96.137307"
"MÉDICO GENERAL VIDA"	"LAS SANDIAS"	"0 a 5 personas"	"18.130653"	"-94.469617"
"MODULO DE MEDICINA FAMILIAR ISSSTE"	"ÁMBAR"	"0 a 5 personas"	"19.550275"	"-96.938892"
"CONSULTORIO MÉDICO SIN NOMBRE"	"LÁZARO CÁRDENAS"	"0 a 5 personas"	"19.148795"	"-96.128777"
"CONSULTORIO MÉDICO SIN NOMBRE"	"TUXPAM (TAMPICO)"	"0 a 5 personas"	"20.950344"	"-97.423345"
"CONSULTORIO MÉDICO SIN NOMBRE"	"7"	"0 a 5 personas"	"18.811431"	"-96.723873"
"CONSULTORIO MÉDICO"	"MORELOS"	"0 a 5 personas"	"18.771147"	"-96.175979"
"CONSULTORIO MÉDICO"	"CONSTITUCIÓN"	"0 a 5 personas"	"19.454699"	"-96.957772"
"CONSULTORIO MÉDICO"	"VICENTE GUERRERO"	"0 a 5 personas"	"19.530839"	"-96.927965"
"CONSULTORIO MÉDICO YSIN"	"PRINCIPAL"	"0 a 5 personas"	"18.160988"	"-95.186112"
"CONSULTORIO MÉDICO MEDICA SUR"	"EMILIO CARRANZA"	"0 a 5 personas"	"17.984933"	"-94.543637"
"CONSULTORIO MÉDICO PREMIER"	"OLIVO"	"0 a 5 personas"	"19.550144"	"-96.899607"
"MEDICINA GENERAL"	"IGNACIO ALDAMA"	"0 a 5 personas"	"18.142295"	"-94.426363"
"CONSULTORIO MÉDICO FUNDACIÓN BEST  A.C."	"INDEPENDENCIA"	"0 a 5 personas"	"20.552296"	"-97.446152"
"SALUD PARA TODOS SUC 924 XALAPA 02"	"DOCTOR RAFAEL LUCIO"	"0 a 5 personas"	"19.527691"	"-96.92224"
"UNIDAN MÉDICO FAMILIAR NO 27 IMSS"	"LÁZARO CÁRDENAS"	"31 a 50 persona"	"20.453891"	"-97.320387"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"LÁZARO CÁRDENAS"	"0 a 5 personas"	"19.156403"	"-96.120819"
"CORPORATIVO GARCIA VICTORIA"	"FRANCISCO JAVIER MINA"	"0 a 5 personas"	"19.185284"	"-96.133133"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MIGUEL HIDALGO"	"0 a 5 personas"	"20.751342"	"-97.634632"
"CONSULTORIO MÉDICO"	"LA VALENTINA"	"0 a 5 personas"	"20.447797"	"-97.313126"
"CONSULTORIO MÉDICO"	"REVOLUCIÓN NORTE"	"0 a 5 personas"	"18.632869"	"-95.520327"
"CONSULTORIO MÉDICO SIN NOMBRE"	"FRANCISCO GONZÁLEZ BOCANEGRA"	"0 a 5 personas"	"18.451893"	"-95.209346"
"CONSULTORIO MÉDICO GENERAL SIN NOMBRE"	"PÍPILA"	"0 a 5 personas"	"17.950014"	"-94.913339"
"SANATORIO DR ALOR"	"MIGUEL HIDALGO"	"11 a 30 persona"	"17.987462"	"-94.545157"
"SALUD PARA TODOS SUC 985 MINATITLAN 02"	"SIMÓN BOLÍVAR"	"0 a 5 personas"	"17.983723"	"-94.542581"
"CONSULTORIO MÉDICO SIN NOMBRE"	"5 DE MAYO"	"0 a 5 personas"	"19.803655"	"-97.308913"
"MEDICINA INTERNA"	"BERNAL DÍAZ DEL CASTILLO"	"0 a 5 personas"	"19.17018"	"-96.12419"
"SESVER-SSA CENTRO DE SALUD DE ALTOTONGA"	"JUAN DE LA LUZ ENRÍQUEZ"	"11 a 30 persona"	"19.76965"	"-97.248414"
"CONSULTORIO MÉDICO"	"TUXPAN"	"0 a 5 personas"	"20.45339"	"-97.32713"
"CONSULTORIO MÉDICO SIN NOMBRE"	"NIÑO ARTILLERO"	"0 a 5 personas"	"20.557134"	"-97.443405"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MARTÍN ALONSO PINZÓN"	"0 a 5 personas"	"19.172709"	"-96.125238"
"INSTITUTO DE INVESTIGACIÓN PARA LA CALIDAD TOTAL EN LA SALUD"	"DURAZNO"	"0 a 5 personas"	"20.534927"	"-97.448645"
"CONSULTORIO MÉDICO SIN NOMBRE"	"NACIONAL"	"0 a 5 personas"	"20.185089"	"-96.877155"
"CONSULTORIO MÉDICO SIN NOMBRE"	"LAGUNA DE ALCHICHICA"	"0 a 5 personas"	"19.167582"	"-96.15802"
"DOCTOR EDIFICIO"	"14 DE DICIEMBRE"	"0 a 5 personas"	"20.527636"	"-97.462965"
"CONSULTORIO MÉDICO SIN NOMBRE"	"AQUILES SERDÁN"	"0 a 5 personas"	"19.197459"	"-96.140406"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"NINGUNO"	"0 a 5 personas"	"19.154079"	"-96.113731"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	"FERNANDO GUTIÉRREZ BARRIOS"	"51 a 100 person"	"18.235894"	"-96.142593"
"CONSULTORORIO MÉDICO Y ASOCIADOS"	"PINO SUÁREZ"	"0 a 5 personas"	"20.955796"	"-97.40982"
"CONSULTORIO MEDICINA GENERAL"	"7"	"0 a 5 personas"	"18.80995"	"-96.720635"
"CONSULTORIO MÉDICO SIN NOMBRE"	"INDEPENDENCIA"	"0 a 5 personas"	"20.9145"	"-97.675501"
"CONSULTORIO MÉDICO"	"BENITO JUÁREZ"	"0 a 5 personas"	"18.146454"	"-94.414959"
"CONSULTORIO MÉDICO SIN NOMBRE"	"LÁZARO CÁRDENAS"	"0 a 5 personas"	"20.526057"	"-97.466752"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"JOSÉ MARÍA MORELOS Y PAVÓN"	"0 a 5 personas"	"19.925643"	"-96.85329"
"CONSULTORIO DOCTOR SIMI"	"AQUILES SERDÁN"	"0 a 5 personas"	"18.448454"	"-96.35977"
"CONSULTORIO MÉDICO"	"ALBERTO GARCÍA SOTO"	"0 a 5 personas"	"20.70576"	"-97.309454"
"MODULO DIF LOMBARDO"	"EMILIANO ZAPATA"	"0 a 5 personas"	"19.204137"	"-96.200428"
"CONSULTORIO MÉDICO PARTICULAR MÉDICO GENERAL"	"ZENÓN A RÍOS"	"0 a 5 personas"	"18.154513"	"-95.140106"
"SALUD PARA TODOS SUC 1145 TIERRA BLANCA 2"	"5 DE MAYO"	"0 a 5 personas"	"18.446662"	"-96.357845"
"HOSPITAL GENERAL DE ZONA DOCTOR EMILIO ALCAZAR"	"ÁLVARO OBREGÓN"	"251 y más pers"	"20.95091"	"-97.400549"
